site,link,date,year,rep,elev_m,bench,transect,meter_on_rock,myt_type,myt_present,near_lowerlimit,zone,year_zone,top_spp,bottom_spp,notes,n_layers,layer,species
Asilomar,Asilomar_2,5/19/2014,2014,2,0.565142857,1,2,1.51,patch,1,1,zone2,2014_zone2,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_2,5/19/2014,2014,2,0.557428571,1,2,1.52,patch,1,1,zone2,2014_zone2,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_2,5/19/2014,2014,2,0.549714286,1,2,1.53,patch,1,1,zone2,2014_zone2,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_2,5/19/2014,2014,2,0.542,1,2,1.54,patch,1,1,zone2,2014_zone2,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_2,5/19/2014,2014,2,0.534285714,1,2,1.55,patch,1,1,zone2,2014_zone2,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_2,5/19/2014,2014,2,0.526571429,1,2,1.56,patch,1,1,zone2,2014_zone2,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_2,5/19/2014,2014,2,0.518857143,1,2,1.57,patch,1,1,zone2,2014_zone2,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_2,5/19/2014,2014,2,0.511142857,1,2,1.58,patch,1,1,zone2,2014_zone2,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_2,5/19/2014,2014,2,0.503428571,1,2,1.59,patch,1,1,zone2,2014_zone2,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_2,5/19/2014,2014,2,0.495714286,1,2,1.6,patch,1,1,zone2,2014_zone2,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_2,5/19/2014,2014,2,0.488,1,2,1.61,patch,1,1,zone2,2014_zone2,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_2,5/19/2014,2014,2,0.480285714,1,2,1.62,patch,1,1,zone2,2014_zone2,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_2,5/19/2014,2014,2,0.472571429,1,2,1.63,patch,1,1,zone2,2014_zone2,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_2,5/19/2014,2014,2,0.464857143,1,2,1.64,patch,1,1,zone2,2014_zone2,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_2,5/19/2014,2014,2,0.457142857,1,2,1.65,patch,1,1,zone2,2014_zone2,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_2,5/19/2014,2014,2,0.449428571,1,2,1.66,patch,1,0,zone3,2014_zone3,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_2,5/19/2014,2014,2,0.410857143,1,2,1.71,patch,1,0,zone3,2014_zone3,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_2,5/19/2014,2014,2,0.372285714,1,2,1.76,,0,0,zone3,2014_zone3,rock,rock,,1,layer1,rock
Asilomar,Asilomar_2,5/19/2014,2014,2,0.333714286,1,2,1.81,,0,0,zone3,2014_zone3,rock,rock,,1,layer1,rock
Asilomar,Asilomar_2,5/19/2014,2014,2,0.295142857,1,2,1.86,,0,0,zone3,2014_zone3,rock,rock,,1,layer1,rock
Asilomar,Asilomar_2,5/19/2014,2014,2,0.256571429,1,2,1.91,,0,0,zone3,2014_zone3,mastocarpus_sporophyte,mastocarpus_sporophyte,,1,layer1,mastocarpus_sporophyte
Asilomar,Asilomar_3,6/2/2014,2014,3,1.63,1,3,0,bed,1,0,bed,2014_bed,endocladia,mytilus,,2,layer1,endocladia
Asilomar,Asilomar_3,6/2/2014,2014,3,1.63,1,3,0,bed,1,0,bed,2014_bed,endocladia,mytilus,,2,layer2,mytilus
Asilomar,Asilomar_3,6/2/2014,2014,3,1.58,1,3,0.05,,0,0,bed,2014_bed,rock,rock,,1,layer1,rock
Asilomar,Asilomar_3,6/2/2014,2014,3,1.53,1,3,0.1,,0,0,bed,2014_bed,rock,rock,,1,layer1,rock
Asilomar,Asilomar_3,6/2/2014,2014,3,1.48,1,3,0.15,,0,0,bed,2014_bed,rock,rock,,1,layer1,rock
Asilomar,Asilomar_3,6/2/2014,2014,3,1.43,1,3,0.2,,0,0,bed,2014_bed,rock,rock,,1,layer1,rock
Asilomar,Asilomar_3,6/2/2014,2014,3,1.38,1,3,0.25,bed,1,0,bed,2014_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_3,6/2/2014,2014,3,1.33,1,3,0.3,bed,1,0,bed,2014_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_3,6/2/2014,2014,3,1.28,1,3,0.35,,0,0,bed,2014_bed,tetraclita,tetraclita,,1,layer1,tetraclita
Asilomar,Asilomar_3,6/2/2014,2014,3,1.23,1,3,0.4,bed,1,0,bed,2014_bed,pyropia,mytilus,,2,layer1,pyropia
Asilomar,Asilomar_3,6/2/2014,2014,3,1.23,1,3,0.4,bed,1,0,bed,2014_bed,pyropia,mytilus,,2,layer2,mytilus
Asilomar,Asilomar_3,6/2/2014,2014,3,1.18,1,3,0.45,bed,1,0,bed,2014_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_3,6/2/2014,2014,3,1.13,1,3,0.5,bed,1,0,bed,2014_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_3,6/2/2014,2014,3,1.08,1,3,0.55,bed,1,0,bed,2014_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_3,6/2/2014,2014,3,1.03,1,3,0.6,bed,1,0,bed,2014_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_3,6/2/2014,2014,3,0.98,1,3,0.65,bed,1,0,bed,2014_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_3,6/2/2014,2014,3,0.93,1,3,0.7,,0,0,bed,2014_bed,rock,rock,,1,layer1,rock
Asilomar,Asilomar_3,6/2/2014,2014,3,0.88,1,3,0.75,bed,1,1,bed,2014_bed,pollicipes,mytilus,,2,layer1,pollicipes
Asilomar,Asilomar_3,6/2/2014,2014,3,0.88,1,3,0.75,bed,1,1,bed,2014_bed,pollicipes,mytilus,,2,layer2,mytilus
Asilomar,Asilomar_3,6/2/2014,2014,3,0.83,1,3,0.8,bed,1,1,bed,2014_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_3,6/2/2014,2014,3,0.78,1,3,0.85,bed,1,1,bed,2014_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_3,6/2/2014,2014,3,0.73,1,3,0.9,bed,1,1,bed,2014_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_3,6/2/2014,2014,3,0.68,1,3,0.95,bed,1,1,bed,2014_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_3,6/2/2014,2014,3,0.63,1,3,1,bed,1,1,bed,2014_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_3,6/2/2014,2014,3,0.58,1,3,1.05,,0,1,zone2,2014_zone2,rock,rock,,1,layer1,rock
Asilomar,Asilomar_3,5/19/2014,2014,3,0.53,1,3,1.1,,0,1,zone2,2014_zone2,rock,rock,,1,layer1,rock
Asilomar,Asilomar_3,5/19/2014,2014,3,0.52,1,3,1.11,,0,1,zone2,2014_zone2,rock,rock,,1,layer1,rock
Asilomar,Asilomar_3,5/19/2014,2014,3,0.51,1,3,1.12,,0,1,zone2,2014_zone2,rock,rock,,1,layer1,rock
Asilomar,Asilomar_3,5/19/2014,2014,3,0.5,1,3,1.13,,0,1,zone2,2014_zone2,endocladia,endocladia,,1,layer1,endocladia
Asilomar,Asilomar_3,5/19/2014,2014,3,0.49,1,3,1.14,,0,1,zone2,2014_zone2,endocladia,endocladia,,1,layer1,endocladia
Asilomar,Asilomar_3,5/19/2014,2014,3,0.48,1,3,1.15,,0,1,zone2,2014_zone2,endocladia,endocladia,,1,layer1,endocladia
Asilomar,Asilomar_3,5/19/2014,2014,3,0.47,1,3,1.16,,0,1,zone2,2014_zone2,endocladia,endocladia,,1,layer1,endocladia
Asilomar,Asilomar_3,5/19/2014,2014,3,0.46,1,3,1.17,,0,1,zone2,2014_zone2,chthamalus,chthamalus,,1,layer1,chthamalus
Asilomar,Asilomar_3,5/19/2014,2014,3,0.45,1,3,1.18,,0,1,zone2,2014_zone2,chthamalus,chthamalus,,1,layer1,chthamalus
Asilomar,Asilomar_3,5/19/2014,2014,3,0.44,1,3,1.19,,0,1,zone2,2014_zone2,chthamalus,chthamalus,,1,layer1,chthamalus
Asilomar,Asilomar_3,5/19/2014,2014,3,0.43,1,3,1.2,,0,1,zone2,2014_zone2,chthamalus,chthamalus,,1,layer1,chthamalus
Asilomar,Asilomar_3,5/19/2014,2014,3,0.42,1,3,1.21,,0,1,zone2,2014_zone2,chthamalus,chthamalus,,1,layer1,chthamalus
Asilomar,Asilomar_3,5/19/2014,2014,3,0.41,1,3,1.22,,0,1,zone2,2014_zone2,chthamalus,chthamalus,,1,layer1,chthamalus
Asilomar,Asilomar_3,5/19/2014,2014,3,0.4,1,3,1.23,,0,1,zone2,2014_zone2,chthamalus,chthamalus,,1,layer1,chthamalus
Asilomar,Asilomar_3,5/19/2014,2014,3,0.39,1,3,1.24,,0,1,zone2,2014_zone2,chthamalus,chthamalus,,1,layer1,chthamalus
Asilomar,Asilomar_3,5/19/2014,2014,3,0.38,1,3,1.25,patch,1,1,zone2,2014_zone2,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_3,5/19/2014,2014,3,0.37,1,3,1.26,patch,1,0,zone3,2014_zone3,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_3,5/19/2014,2014,3,0.36,1,3,1.27,patch,1,0,zone3,2014_zone3,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_3,5/19/2014,2014,3,0.35,1,3,1.28,patch,1,0,zone3,2014_zone3,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_3,5/19/2014,2014,3,0.34,1,3,1.29,patch,1,0,zone3,2014_zone3,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_3,5/19/2014,2014,3,0.33,1,3,1.3,,0,0,zone3,2014_zone3,pollicipes,pollicipes,,1,layer1,pollicipes
Asilomar,Asilomar_3,5/19/2014,2014,3,0.32,1,3,1.31,,0,0,zone3,2014_zone3,chthamalus,chthamalus,,1,layer1,chthamalus
Asilomar,Asilomar_3,5/19/2014,2014,3,0.31,1,3,1.32,,0,0,zone3,2014_zone3,chthamalus,chthamalus,,1,layer1,chthamalus
Asilomar,Asilomar_3,5/19/2014,2014,3,0.3,1,3,1.33,patch,1,0,zone3,2014_zone3,pollicipes,mytilus,,2,layer1,pollicipes
Asilomar,Asilomar_3,5/19/2014,2014,3,0.3,1,3,1.33,patch,1,0,zone3,2014_zone3,pollicipes,mytilus,,2,layer2,mytilus
Asilomar,Asilomar_3,5/19/2014,2014,3,0.29,1,3,1.34,patch,1,0,zone3,2014_zone3,pollicipes,mytilus,,2,layer1,pollicipes
Asilomar,Asilomar_3,5/19/2014,2014,3,0.29,1,3,1.34,patch,1,0,zone3,2014_zone3,pollicipes,mytilus,,2,layer2,mytilus
Asilomar,Asilomar_3,5/19/2014,2014,3,0.28,1,3,1.35,patch,1,0,zone3,2014_zone3,pollicipes,mytilus,,2,layer1,pollicipes
Asilomar,Asilomar_3,5/19/2014,2014,3,0.28,1,3,1.35,patch,1,0,zone3,2014_zone3,pollicipes,mytilus,,2,layer2,mytilus
Asilomar,Asilomar_3,5/19/2014,2014,3,0.27,1,3,1.36,patch,1,0,zone3,2014_zone3,pollicipes,mytilus,,2,layer1,pollicipes
Asilomar,Asilomar_3,5/19/2014,2014,3,0.27,1,3,1.36,patch,1,0,zone3,2014_zone3,pollicipes,mytilus,,2,layer2,mytilus
Asilomar,Asilomar_3,5/19/2014,2014,3,0.26,1,3,1.37,patch,1,0,zone3,2014_zone3,pollicipes,mytilus,,2,layer1,pollicipes
Asilomar,Asilomar_3,5/19/2014,2014,3,0.26,1,3,1.37,patch,1,0,zone3,2014_zone3,pollicipes,mytilus,,2,layer2,mytilus
Asilomar,Asilomar_3,5/19/2014,2014,3,0.25,1,3,1.38,patch,1,0,zone3,2014_zone3,pollicipes,mytilus,,2,layer1,pollicipes
Asilomar,Asilomar_3,5/19/2014,2014,3,0.25,1,3,1.38,patch,1,0,zone3,2014_zone3,pollicipes,mytilus,,2,layer2,mytilus
Asilomar,Asilomar_3,5/19/2014,2014,3,0.24,1,3,1.39,patch,1,0,zone3,2014_zone3,pollicipes,mytilus,,2,layer1,pollicipes
Asilomar,Asilomar_3,5/19/2014,2014,3,0.24,1,3,1.39,patch,1,0,zone3,2014_zone3,pollicipes,mytilus,,2,layer2,mytilus
Asilomar,Asilomar_3,5/19/2014,2014,3,0.23,1,3,1.4,patch,1,0,zone3,2014_zone3,pollicipes,mytilus,,2,layer1,pollicipes
Asilomar,Asilomar_3,5/19/2014,2014,3,0.23,1,3,1.4,patch,1,0,zone3,2014_zone3,pollicipes,mytilus,,2,layer2,mytilus
Asilomar,Asilomar_3,5/19/2014,2014,3,0.22,1,3,1.41,patch,1,0,zone3,2014_zone3,pollicipes,mytilus,,2,layer1,pollicipes
Asilomar,Asilomar_3,5/19/2014,2014,3,0.22,1,3,1.41,patch,1,0,zone3,2014_zone3,pollicipes,mytilus,,2,layer2,mytilus
Asilomar,Asilomar_3,5/19/2014,2014,3,0.21,1,3,1.42,patch,1,0,zone3,2014_zone3,pollicipes,mytilus,,2,layer1,pollicipes
Asilomar,Asilomar_3,5/19/2014,2014,3,0.21,1,3,1.42,patch,1,0,zone3,2014_zone3,pollicipes,mytilus,,2,layer2,mytilus
Asilomar,Asilomar_3,5/19/2014,2014,3,0.2,1,3,1.43,patch,1,0,zone3,2014_zone3,pollicipes,mytilus,,2,layer1,pollicipes
Asilomar,Asilomar_3,5/19/2014,2014,3,0.2,1,3,1.43,patch,1,0,zone3,2014_zone3,pollicipes,mytilus,,2,layer2,mytilus
Asilomar,Asilomar_3,5/19/2014,2014,3,0.19,1,3,1.44,patch,1,0,zone3,2014_zone3,pollicipes,mytilus,,2,layer1,pollicipes
Asilomar,Asilomar_3,5/19/2014,2014,3,0.19,1,3,1.44,patch,1,0,zone3,2014_zone3,pollicipes,mytilus,,2,layer2,mytilus
Asilomar,Asilomar_3,5/19/2014,2014,3,0.18,1,3,1.45,patch,1,0,zone3,2014_zone3,pollicipes,mytilus,,2,layer1,pollicipes
Asilomar,Asilomar_3,5/19/2014,2014,3,0.18,1,3,1.45,patch,1,0,zone3,2014_zone3,pollicipes,mytilus,,2,layer2,mytilus
Asilomar,Asilomar_3,5/19/2014,2014,3,0.17,1,3,1.46,,0,0,zone3,2014_zone3,rock,rock,,1,layer1,rock
Asilomar,Asilomar_3,5/19/2014,2014,3,0.16,1,3,1.47,,0,0,zone3,2014_zone3,rock,rock,,1,layer1,rock
Asilomar,Asilomar_3,6/2/2014,2014,3,0.15,1,3,1.48,,0,0,zone3,2014_zone3,articulated_coraline,articulated_coraline,,1,layer1,articulated_coraline
Asilomar,Asilomar_3,6/2/2014,2014,3,0.14,1,3,1.49,,0,0,zone3,2014_zone3,rock,rock,,1,layer1,rock
Asilomar,Asilomar_3,6/2/2014,2014,3,0.13,1,3,1.5,,0,0,zone3,2014_zone3,rock,rock,,1,layer1,rock
Asilomar,Asilomar_3,6/2/2014,2014,3,0.12,1,3,1.51,,0,0,zone3,2014_zone3,rock,rock,,1,layer1,rock
Asilomar,Asilomar_3,6/2/2014,2014,3,0.11,1,3,1.52,patch,1,0,zone3,2014_zone3,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_3,6/2/2014,2014,3,0.1,1,3,1.53,patch,1,0,zone3,2014_zone3,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_3,6/2/2014,2014,3,0.09,1,3,1.54,patch,1,0,zone3,2014_zone3,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_3,6/2/2014,2014,3,0.08,1,3,1.55,patch,1,0,zone3,2014_zone3,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_3,6/2/2014,2014,3,0.07,1,3,1.56,patch,1,0,zone3,2014_zone3,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_3,6/2/2014,2014,3,0.06,1,3,1.57,patch,1,0,zone3,2014_zone3,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_3,6/2/2014,2014,3,0.05,1,3,1.58,patch,1,0,zone3,2014_zone3,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_3,6/2/2014,2014,3,0.04,1,3,1.59,patch,1,0,zone3,2014_zone3,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_3,6/2/2014,2014,3,0.03,1,3,1.6,patch,1,0,zone3,2014_zone3,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_3,6/2/2014,2014,3,0.02,1,3,1.61,patch,1,0,zone3,2014_zone3,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_3,6/2/2014,2014,3,0.01,1,3,1.62,,0,0,zone3,2014_zone3,tetraclita,tetraclita,,1,layer1,tetraclita
Asilomar,Asilomar_3,6/2/2014,2014,3,0,1,3,1.63,,0,0,zone3,2014_zone3,tetraclita,tetraclita,,1,layer1,tetraclita
Asilomar,Asilomar_3,6/2/2014,2014,3,-0.01,1,3,1.64,,0,0,zone3,2014_zone3,tetraclita,tetraclita,,1,layer1,tetraclita
Asilomar,Asilomar_3,6/2/2014,2014,3,-0.02,1,3,1.65,,0,0,zone3,2014_zone3,articulated_coraline,articulated_coraline,,1,layer1,articulated_coraline
Asilomar,Asilomar_3,6/2/2014,2014,3,-0.03,1,3,1.66,,0,0,zone3,2014_zone3,articulated_coraline,articulated_coraline,,1,layer1,articulated_coraline
Asilomar,Asilomar_4,6/2/2014,2014,4,0.58,1,4,0,bed,1,0,bed,2014_bed,endocladia,mytilus,,2,layer1,endocladia
Asilomar,Asilomar_4,6/2/2014,2014,4,0.58,1,4,0,bed,1,0,bed,2014_bed,endocladia,mytilus,,2,layer2,mytilus
Asilomar,Asilomar_4,6/2/2014,2014,4,0.5664,1,4,0.05,,0,0,bed,2014_bed,endocladia,endocladia,,1,layer1,endocladia
Asilomar,Asilomar_4,6/2/2014,2014,4,0.5528,1,4,0.1,,0,0,bed,2014_bed,rock,rock,,1,layer1,rock
Asilomar,Asilomar_4,6/2/2014,2014,4,0.5392,1,4,0.15,,0,0,bed,2014_bed,chthamalus,chthamalus,,1,layer1,chthamalus
Asilomar,Asilomar_4,6/2/2014,2014,4,0.5256,1,4,0.2,bed,1,0,bed,2014_bed,pollicipes,pollicipes,,1,layer1,pollicipes
Asilomar,Asilomar_4,6/2/2014,2014,4,0.512,1,4,0.25,bed,1,1,bed,2014_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_4,6/2/2014,2014,4,0.4984,1,4,0.3,bed,1,1,bed,2014_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_4,6/2/2014,2014,4,0.4848,1,4,0.35,bed,1,1,bed,2014_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_4,6/2/2014,2014,4,0.4712,1,4,0.4,bed,1,1,bed,2014_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_4,6/2/2014,2014,4,0.4576,1,4,0.45,bed,1,1,bed,2014_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_4,6/2/2014,2014,4,0.444,1,4,0.5,bed,1,1,bed,2014_bed,pyropia,mytilus,,2,layer1,pyropia
Asilomar,Asilomar_4,6/2/2014,2014,4,0.444,1,4,0.5,bed,1,1,bed,2014_bed,pyropia,mytilus,,2,layer2,mytilus
Asilomar,Asilomar_4,5/19/2014,2014,4,0.4304,1,4,0.55,,0,1,zone2,2014_zone2,pollicipes,pollicipes,,1,layer1,pollicipes
Asilomar,Asilomar_4,5/19/2014,2014,4,0.42768,1,4,0.56,,0,1,zone2,2014_zone2,pollicipes,pollicipes,,1,layer1,pollicipes
Asilomar,Asilomar_4,5/19/2014,2014,4,0.42496,1,4,0.57,,0,1,zone2,2014_zone2,chthamalus,mastocarpus_sporophyte,,2,layer1,chthamalus
Asilomar,Asilomar_4,5/19/2014,2014,4,0.42496,1,4,0.57,,0,1,zone2,2014_zone2,chthamalus,mastocarpus_sporophyte,,2,layer2,mastocarpus_sporophyte
Asilomar,Asilomar_4,5/19/2014,2014,4,0.42224,1,4,0.58,,0,1,zone2,2014_zone2,chthamalus,mastocarpus_sporophyte,,2,layer1,chthamalus
Asilomar,Asilomar_4,5/19/2014,2014,4,0.42224,1,4,0.58,,0,1,zone2,2014_zone2,chthamalus,mastocarpus_sporophyte,,2,layer2,mastocarpus_sporophyte
Asilomar,Asilomar_4,5/19/2014,2014,4,0.41952,1,4,0.59,,0,1,zone2,2014_zone2,chthamalus,mastocarpus_sporophyte,,2,layer1,chthamalus
Asilomar,Asilomar_4,5/19/2014,2014,4,0.41952,1,4,0.59,,0,1,zone2,2014_zone2,chthamalus,mastocarpus_sporophyte,,2,layer2,mastocarpus_sporophyte
Asilomar,Asilomar_4,5/19/2014,2014,4,0.4168,1,4,0.6,,0,1,zone2,2014_zone2,chthamalus,mastocarpus_sporophyte,,2,layer1,chthamalus
Asilomar,Asilomar_4,5/19/2014,2014,4,0.4168,1,4,0.6,,0,1,zone2,2014_zone2,chthamalus,mastocarpus_sporophyte,,2,layer2,mastocarpus_sporophyte
Asilomar,Asilomar_4,5/19/2014,2014,4,0.41408,1,4,0.61,,0,1,zone2,2014_zone2,chthamalus,mastocarpus_sporophyte,,2,layer1,chthamalus
Asilomar,Asilomar_4,5/19/2014,2014,4,0.41408,1,4,0.61,,0,1,zone2,2014_zone2,chthamalus,mastocarpus_sporophyte,,2,layer2,mastocarpus_sporophyte
Asilomar,Asilomar_4,5/19/2014,2014,4,0.41136,1,4,0.62,,0,1,zone2,2014_zone2,chthamalus,mastocarpus_sporophyte,,2,layer1,chthamalus
Asilomar,Asilomar_4,5/19/2014,2014,4,0.41136,1,4,0.62,,0,1,zone2,2014_zone2,chthamalus,mastocarpus_sporophyte,,2,layer2,mastocarpus_sporophyte
Asilomar,Asilomar_4,5/19/2014,2014,4,0.40864,1,4,0.63,,0,1,zone2,2014_zone2,chthamalus,mastocarpus_sporophyte,,2,layer1,chthamalus
Asilomar,Asilomar_4,5/19/2014,2014,4,0.40864,1,4,0.63,,0,1,zone2,2014_zone2,chthamalus,mastocarpus_sporophyte,,2,layer2,mastocarpus_sporophyte
Asilomar,Asilomar_4,5/19/2014,2014,4,0.40592,1,4,0.64,,0,1,zone2,2014_zone2,tetraclita,tetraclita,,1,layer1,tetraclita
Asilomar,Asilomar_4,5/19/2014,2014,4,0.4032,1,4,0.65,patch,1,1,zone2,2014_zone2,mazzaella_flaccida,pollicipes,,3,layer1,mazzaella_flaccida
Asilomar,Asilomar_4,5/19/2014,2014,4,0.4032,1,4,0.65,patch,1,1,zone2,2014_zone2,mazzaella_flaccida,pollicipes,,3,layer2,mytilus
Asilomar,Asilomar_4,5/19/2014,2014,4,0.4032,1,4,0.65,patch,1,1,zone2,2014_zone2,mazzaella_flaccida,pollicipes,,3,layer3,pollicipes
Asilomar,Asilomar_4,5/19/2014,2014,4,0.40048,1,4,0.66,patch,1,1,zone2,2014_zone2,mazzaella_flaccida,pollicipes,,3,layer1,mazzaella_flaccida
Asilomar,Asilomar_4,5/19/2014,2014,4,0.40048,1,4,0.66,patch,1,1,zone2,2014_zone2,mazzaella_flaccida,pollicipes,,3,layer2,mytilus
Asilomar,Asilomar_4,5/19/2014,2014,4,0.40048,1,4,0.66,patch,1,1,zone2,2014_zone2,mazzaella_flaccida,pollicipes,,3,layer3,pollicipes
Asilomar,Asilomar_4,5/19/2014,2014,4,0.39776,1,4,0.67,patch,1,1,zone2,2014_zone2,mazzaella_flaccida,pollicipes,,3,layer1,mazzaella_flaccida
Asilomar,Asilomar_4,5/19/2014,2014,4,0.39776,1,4,0.67,patch,1,1,zone2,2014_zone2,mazzaella_flaccida,pollicipes,,3,layer2,mytilus
Asilomar,Asilomar_4,5/19/2014,2014,4,0.39776,1,4,0.67,patch,1,1,zone2,2014_zone2,mazzaella_flaccida,pollicipes,,3,layer3,pollicipes
Asilomar,Asilomar_4,5/19/2014,2014,4,0.39504,1,4,0.68,patch,1,1,zone2,2014_zone2,mazzaella_flaccida,pollicipes,,3,layer1,mazzaella_flaccida
Asilomar,Asilomar_4,5/19/2014,2014,4,0.39504,1,4,0.68,patch,1,1,zone2,2014_zone2,mazzaella_flaccida,pollicipes,,3,layer2,mytilus
Asilomar,Asilomar_4,5/19/2014,2014,4,0.39504,1,4,0.68,patch,1,1,zone2,2014_zone2,mazzaella_flaccida,pollicipes,,3,layer3,pollicipes
Asilomar,Asilomar_4,5/19/2014,2014,4,0.39232,1,4,0.69,patch,1,1,zone2,2014_zone2,mazzaella_flaccida,pollicipes,,3,layer1,mazzaella_flaccida
Asilomar,Asilomar_4,5/19/2014,2014,4,0.39232,1,4,0.69,patch,1,1,zone2,2014_zone2,mazzaella_flaccida,pollicipes,,3,layer2,mytilus
Asilomar,Asilomar_4,5/19/2014,2014,4,0.39232,1,4,0.69,patch,1,1,zone2,2014_zone2,mazzaella_flaccida,pollicipes,,3,layer3,pollicipes
Asilomar,Asilomar_4,5/19/2014,2014,4,0.3896,1,4,0.7,patch,1,1,zone2,2014_zone2,mazzaella_flaccida,pollicipes,,3,layer1,mazzaella_flaccida
Asilomar,Asilomar_4,5/19/2014,2014,4,0.3896,1,4,0.7,patch,1,1,zone2,2014_zone2,mazzaella_flaccida,pollicipes,,3,layer2,mytilus
Asilomar,Asilomar_4,5/19/2014,2014,4,0.3896,1,4,0.7,patch,1,1,zone2,2014_zone2,mazzaella_flaccida,pollicipes,,3,layer3,pollicipes
Asilomar,Asilomar_4,5/19/2014,2014,4,0.38688,1,4,0.71,patch,1,1,zone2,2014_zone2,mazzaella_flaccida,pollicipes,,3,layer1,mazzaella_flaccida
Asilomar,Asilomar_4,5/19/2014,2014,4,0.38688,1,4,0.71,patch,1,1,zone2,2014_zone2,mazzaella_flaccida,pollicipes,,3,layer2,mytilus
Asilomar,Asilomar_4,5/19/2014,2014,4,0.38688,1,4,0.71,patch,1,1,zone2,2014_zone2,mazzaella_flaccida,pollicipes,,3,layer3,pollicipes
Asilomar,Asilomar_4,5/19/2014,2014,4,0.38416,1,4,0.72,patch,1,1,zone2,2014_zone2,mazzaella_flaccida,pollicipes,,3,layer1,mazzaella_flaccida
Asilomar,Asilomar_4,5/19/2014,2014,4,0.38416,1,4,0.72,patch,1,1,zone2,2014_zone2,mazzaella_flaccida,pollicipes,,3,layer2,mytilus
Asilomar,Asilomar_4,5/19/2014,2014,4,0.38416,1,4,0.72,patch,1,1,zone2,2014_zone2,mazzaella_flaccida,pollicipes,,3,layer3,pollicipes
Asilomar,Asilomar_4,5/19/2014,2014,4,0.38144,1,4,0.73,,0,1,zone2,2014_zone2,rock,rock,,1,layer1,rock
Asilomar,Asilomar_4,5/19/2014,2014,4,0.37872,1,4,0.74,,0,1,zone2,2014_zone2,rock,rock,,1,layer1,rock
Asilomar,Asilomar_4,5/19/2014,2014,4,0.376,1,4,0.75,,0,1,zone2,2014_zone2,rock,rock,,1,layer1,rock
Asilomar,Asilomar_4,5/19/2014,2014,4,0.37328,1,4,0.76,,0,0,zone3,2014_zone3,rock,rock,,1,layer1,rock
